EAR,MAR,Label
0.1537893075635106,0.3219966971114652,1
0.16272823756612742,0.3287689738294366,1
0.16290629599539813,0.32204389510330267,1
0.1650460254039139,0.3457277859370888,1
0.1716896809642245,0.36396900255826903,1
0.16086627952167368,0.37130237499906543,1
0.14369501402834284,0.36044235701616417,1
0.1369810536303529,0.36328624169076434,1
0.12498812348780647,0.365738540775377,1
0.1360199480969215,0.35869585510892926,1
0.14185314162418444,0.36434121763821437,1
0.13804440858367048,0.37782134309392823,1
0.1406735081899254,0.3772875573579978,1
0.13405549443020254,0.36715315490771583,1
0.151634092345455,0.3694697383445352,1
0.1746194590386041,0.36406511358864646,1
0.1697270918872722,0.36657470589324687,1
0.17505002818844062,0.36174652113978356,1
0.1772515100584474,0.36691016108464414,1
0.18020405334079542,0.3717089541356939,1
0.18810712624793138,0.38631233769037576,1
0.193839711802672,0.3731206822223724,1
